Gene.ID	Chrom	Gene.Name	Biotype	SRR3133925_nodiff_rep1	SRR3133926_nodiff_rep2	SRR3133927_nodiff_rep3	SRR3133928_diff_rep1	SRR3133929_diff_rep2	SRR3133930_diff_rep3
ENSG00000090020	1	SLC9A1	protein_coding	346	323	289	456	369	338
ENSG00000142784	1	WDTC1	protein_coding	1658	1616	1326	1743	2069	2021
ENSG00000186501	1	TMEM222	protein_coding	1078	1017	819	963	1113	1082
ENSG00000142765	1	SYTL1	protein_coding	130	107	100	278	254	360
ENSG00000142733	1	MAP3K6	protein_coding	704	670	484	660	718	732
ENSG00000142748	1	FCN3	protein_coding	3	4	3	1	4	1
ENSG00000174950	1	CD164L2	protein_coding	0	0	1	0	0	0
ENSG00000181773	1	GPR3	protein_coding	161	147	127	118	148	125
ENSG00000158195	1	WASF2	protein_coding	2787	2626	2419	2887	3920	3812
ENSG00000126705	1	AHDC1	protein_coding	892	928	717	719	1095	1008
ENSG00000000938	1	FGR	protein_coding	0	0	0	0	0	1
ENSG00000126709	1	IFI6	protein_coding	396	365	280	1481	948	961
ENSG00000009780	1	FAM76A	protein_coding	183	173	154	190	260	247
ENSG00000117758	1	STX12	protein_coding	799	770	802	758	875	926
ENSG00000117751	1	PPP1R8	protein_coding	1389	1319	1297	1110	1311	1319
ENSG00000130775	1	THEMIS2	protein_coding	297	290	237	405	513	491
ENSG00000117748	1	RPA2	protein_coding	1915	1852	1813	972	1487	1393
ENSG00000130768	1	SMPDL3B	protein_coding	8	8	6	66	51	35
ENSG00000158156	1	XKR8	protein_coding	2	5	1	10	21	16
ENSG00000158161	1	EYA3	protein_coding	919	849	839	628	991	976
ENSG00000169403	1	PTAFR	protein_coding	9	12	5	4	3	3
ENSG00000126698	1	DNAJC8	protein_coding	2793	2662	2602	1885	2323	2220
ENSG00000130770	1	ATP5IF1	protein_coding	2248	1957	1822	1842	1743	1661
ENSG00000130766	1	SESN2	protein_coding	707	743	596	519	514	494
ENSG00000130772	1	MED18	protein_coding	306	239	246	247	305	268
ENSG00000204138	1	PHACTR4	protein_coding	2040	2018	1939	1388	1844	1787
ENSG00000180198	1	RCC1	protein_coding	2436	2328	2038	701	1318	1023
ENSG00000180098	1	TRNAU1AP	protein_coding	544	541	478	511	610	651
ENSG00000120656	1	TAF12	protein_coding	655	585	596	690	725	714
ENSG00000188060	1	RAB42	protein_coding	121	102	82	352	317	325
ENSG00000162419	1	GMEB1	protein_coding	658	637	593	391	509	519
ENSG00000198492	1	YTHDF2	protein_coding	2522	2309	2389	2329	3026	2905
ENSG00000116329	1	OPRD1	protein_coding	1086	1350	955	565	1763	2191
ENSG00000159023	1	EPB41	protein_coding	4760	4674	4788	2035	4137	3786
ENSG00000253304	1	TMEM200B	protein_coding	66	77	44	180	220	271
ENSG00000116350	1	SRSF4	protein_coding	3639	3635	2947	2658	3273	3293
ENSG00000116353	1	MECR	protein_coding	587	599	468	460	517	579
ENSG00000060656	1	PTPRU	protein_coding	2112	2199	1693	1771	2918	3269
ENSG00000162510	1	MATN1	protein_coding	9	9	10	13	15	20
ENSG00000162511	1	LAPTM5	protein_coding	0	1	1	1	5	4
ENSG00000162512	1	SDC3	protein_coding	2248	2124	1691	3308	3357	3280
ENSG00000134644	1	PUM1	protein_coding	2819	2860	2469	2778	3628	3324
ENSG00000084628	1	NKAIN1	protein_coding	1390	1307	1246	426	1131	1121
ENSG00000060688	1	SNRNP40	protein_coding	1158	1061	1032	608	827	806
ENSG00000121766	1	ZCCHC17	protein_coding	690	655	625	548	758	678
ENSG00000121769	1	FABP3	protein_coding	30	30	33	20	30	35
ENSG00000168528	1	SERINC2	protein_coding	1427	1389	928	3989	3141	3084
ENSG00000142910	1	TINAGL1	protein_coding	1	0	0	0	0	2
ENSG00000121764	1	HCRTR1	protein_coding	9	10	8	4	11	10
ENSG00000162517	1	PEF1	protein_coding	922	790	785	794	892	816
ENSG00000084636	1	COL16A1	protein_coding	404	456	328	657	811	786
ENSG00000121753	1	ADGRB2	protein_coding	3028	3115	2501	3539	3415	3363
ENSG00000134668	1	SPOCD1	protein_coding	10	4	10	4	4	3
ENSG00000184007	1	PTP4A2	protein_coding	3890	3527	3536	3926	4227	4103
ENSG00000121774	1	KHDRBS1	protein_coding	5595	5450	5209	4076	5880	5621
ENSG00000121775	1	TMEM39B	protein_coding	352	311	270	258	331	284
ENSG00000025800	1	KPNA6	protein_coding	2107	2066	1868	1404	1815	1698
ENSG00000084652	1	TXLNA	protein_coding	3930	3761	3292	3223	4208	4093
ENSG00000160050	1	CCDC28B	protein_coding	423	432	357	1087	890	715
ENSG00000160051	1	IQCC	protein_coding	140	135	119	138	140	129
ENSG00000222046	1	DCDC2B	protein_coding	21	24	20	5	27	14
ENSG00000160055	1	TMEM234	protein_coding	274	280	236	281	274	273
ENSG00000084623	1	EIF3I	protein_coding	6664	6248	5448	4924	6311	5813
ENSG00000183615	1	FAM167B	protein_coding	25	29	23	88	72	55
ENSG00000182866	1	LCK	protein_coding	0	0	0	0	0	0
ENSG00000116478	1	HDAC1	protein_coding	1751	1705	1523	2566	2910	2703
ENSG00000175130	1	MARCKSL1	protein_coding	10489	10004	8793	11090	11805	10161
ENSG00000162526	1	TSSK3	protein_coding	19	11	11	17	15	19
ENSG00000225828	1	FAM229A	protein_coding	237	267	210	359	375	364
ENSG00000160058	1	BSDC1	protein_coding	2565	2546	2227	2732	2934	2606
ENSG00000254553	1	AL033529.1	protein_coding	0	0	0	0	0	0
ENSG00000273274	1	ZBTB8B	protein_coding	278	278	235	199	277	221
ENSG00000160062	1	ZBTB8A	protein_coding	181	201	188	347	268	274
ENSG00000176261	1	ZBTB8OS	protein_coding	630	528	561	565	568	582
ENSG00000162521	1	RBBP4	protein_coding	4827	4578	4409	3119	4322	4163
ENSG00000162520	1	SYNC	protein_coding	31	34	27	124	114	141
ENSG00000162522	1	KIAA1522	protein_coding	927	982	786	1440	1683	1556
ENSG00000134684	1	YARS	protein_coding	2196	2082	1912	1466	2846	2797
ENSG00000116497	1	S100PBP	protein_coding	1022	916	912	1015	1242	1234
ENSG00000160097	1	FNDC5	protein_coding	318	301	281	631	502	429
ENSG00000121905	1	HPCA	protein_coding	85	56	59	60	56	51
ENSG00000121900	1	TMEM54	protein_coding	727	607	419	971	862	814
ENSG00000116514	1	RNF19B	protein_coding	535	576	485	357	482	410
ENSG00000004455	1	AK2	protein_coding	2930	2687	2527	1693	2339	2208
ENSG00000142920	1	AZIN2	protein_coding	285	278	225	381	349	306
ENSG00000116525	1	TRIM62	protein_coding	333	316	262	463	606	587
ENSG00000160094	1	ZNF362	protein_coding	1516	1484	1252	1553	1561	1466
ENSG00000184389	1	A3GALT2	protein_coding	6	1	1	3	3	2
ENSG00000134686	1	PHC2	protein_coding	2507	2435	1980	2118	2588	2308
ENSG00000121903	1	ZSCAN20	protein_coding	183	190	167	116	187	171
ENSG00000121904	1	CSMD2	protein_coding	41	43	27	2	1	2
ENSG00000176256	1	HMGB4	protein_coding	0	0	0	0	0	0
ENSG00000142698	1	C1orf94	protein_coding	0	0	0	0	0	0
ENSG00000163866	1	SMIM12	protein_coding	894	839	769	785	960	944
ENSG00000189280	1	GJB5	protein_coding	2	3	3	2	2	1
ENSG00000189433	1	GJB4	protein_coding	1	1	3	2	1	3
ENSG00000188910	1	GJB3	protein_coding	0	0	2	0	1	0
ENSG00000187513	1	GJA4	protein_coding	1	3	1	1	1	0
ENSG00000116544	1	DLGAP3	protein_coding	642	676	484	106	250	216
ENSG00000284773	1	AC114490.3	protein_coding	21	29	24	93	45	43
ENSG00000271741	1	AC114490.2	protein_coding	0	0	1	1	0	0
ENSG00000243749	1	TMEM35B	protein_coding	16	9	11	15	8	17
ENSG00000163867	1	ZMYM6	protein_coding	219	205	205	231	300	298
ENSG00000197056	1	ZMYM1	protein_coding	397	375	389	335	464	507
ENSG00000116560	1	SFPQ	protein_coding	14606	14248	13391	10572	16974	16693
ENSG00000146463	1	ZMYM4	protein_coding	2519	2405	2350	1772	2658	2605
ENSG00000142687	1	KIAA0319L	protein_coding	2400	2388	1950	2777	3016	2806
ENSG00000020129	1	NCDN	protein_coding	2193	2191	1772	1584	1716	1658
ENSG00000116819	1	TFAP2E	protein_coding	40	34	21	105	106	105
ENSG00000126067	1	PSMB2	protein_coding	2702	2488	2346	2362	3018	2971
ENSG00000142686	1	C1orf216	protein_coding	919	883	751	1082	1314	1195
ENSG00000092853	1	CLSPN	protein_coding	1730	1691	1545	366	1080	1010
ENSG00000134698	1	AGO4	protein_coding	655	655	627	724	932	879
ENSG00000092847	1	AGO1	protein_coding	2256	2094	2070	1550	2313	2139
ENSG00000126070	1	AGO3	protein_coding	1298	1319	1137	1243	1726	1780
ENSG00000092850	1	TEKT2	protein_coding	76	89	81	66	100	87
ENSG00000116863	1	ADPRHL2	protein_coding	1417	1374	1181	1045	1366	1287
ENSG00000171812	1	COL8A2	protein_coding	34	47	22	119	219	192
ENSG00000054116	1	TRAPPC3	protein_coding	1257	1133	1078	1496	1401	1281
ENSG00000116871	1	MAP7D1	protein_coding	5179	5027	4051	3903	5598	4889
ENSG00000054118	1	THRAP3	protein_coding	4842	4589	4328	4154	5118	5020
ENSG00000214193	1	SH3D21	protein_coding	434	493	397	257	475	565
ENSG00000142694	1	EVA1B	protein_coding	138	168	117	523	374	335
ENSG00000196182	1	STK40	protein_coding	1249	1207	1017	1630	1813	1585
ENSG00000181817	1	LSM10	protein_coding	584	560	462	623	672	536
ENSG00000116885	1	OSCP1	protein_coding	260	226	182	304	279	275
ENSG00000116898	1	MRPS15	protein_coding	916	854	795	762	905	810
ENSG00000119535	1	CSF3R	protein_coding	8	7	5	7	15	21
ENSG00000163873	1	GRIK3	protein_coding	2	3	2	0	0	0
ENSG00000163874	1	ZC3H12A	protein_coding	181	141	108	70	70	67
ENSG00000163875	1	MEAF6	protein_coding	1210	1239	1188	946	1069	1144
ENSG00000163877	1	SNIP1	protein_coding	728	733	687	738	795	728
ENSG00000163879	1	DNALI1	protein_coding	768	784	702	903	904	1017
ENSG00000134697	1	GNL2	protein_coding	2363	2334	2143	1910	2516	2503
ENSG00000169218	1	RSPO1	protein_coding	2	1	1	4	5	8
ENSG00000116922	1	C1orf109	protein_coding	760	704	631	440	622	548
ENSG00000134690	1	CDCA8	protein_coding	1269	1318	1199	280	678	510
ENSG00000183317	1	EPHA10	protein_coding	266	287	227	73	116	136
ENSG00000185090	1	MANEAL	protein_coding	2379	2240	1815	576	1043	1165
ENSG00000196449	1	YRDC	protein_coding	1219	1185	1080	719	899	930
ENSG00000197982	1	C1orf122	protein_coding	1199	1148	981	2318	1724	1673
ENSG00000188786	1	MTF1	protein_coding	665	710	609	503	714	720
ENSG00000204084	1	INPP5B	protein_coding	407	377	340	241	360	337
ENSG00000183431	1	SF3A3	protein_coding	2740	2630	2567	2014	2384	2345
ENSG00000183386	1	FHL3	protein_coding	351	338	260	298	347	346
ENSG00000183520	1	UTP11	protein_coding	1300	1170	1207	897	1097	1049
ENSG00000185668	1	POU3F1	protein_coding	2	0	0	0	1	1
ENSG00000116954	1	RRAGC	protein_coding	201	207	202	282	298	226
ENSG00000214114	1	MYCBP	protein_coding	382	313	357	287	291	278
ENSG00000274944	1	AL139260.3	protein_coding	0	1	0	1	2	0
ENSG00000131233	1	GJA9	protein_coding	0	1	1	1	1	0
ENSG00000158315	1	RHBDL2	protein_coding	6	7	6	19	8	7
ENSG00000174574	1	AKIRIN1	protein_coding	2221	2033	1923	2076	2475	2307
ENSG00000168653	1	NDUFS5	protein_coding	4342	3869	3799	3949	4754	4805
ENSG00000127603	1	MACF1	protein_coding	7193	6709	6621	3884	6539	5933
ENSG00000183682	1	BMP8A	protein_coding	26	33	41	22	37	30
ENSG00000090621	1	PABPC4	protein_coding	4336	4251	3755	1793	2830	2848
ENSG00000163909	1	HEYL	protein_coding	2	0	2	0	1	0
ENSG00000116981	1	NT5C1A	protein_coding	266	318	218	10	79	53
ENSG00000116983	1	HPCAL4	protein_coding	1227	1137	1143	320	643	617
ENSG00000084072	1	PPIE	protein_coding	1398	1279	1181	922	1052	1026
ENSG00000116985	1	BMP8B	protein_coding	290	282	259	175	300	329
ENSG00000198754	1	OXCT2	protein_coding	17	16	13	10	19	21
ENSG00000043514	1	TRIT1	protein_coding	531	458	410	360	477	427
ENSG00000116990	1	MYCL	protein_coding	62	68	80	42	134	117
ENSG00000168389	1	MFSD2A	protein_coding	481	418	404	360	338	250
ENSG00000131236	1	CAP1	protein_coding	5465	5267	4753	5532	7839	7706
ENSG00000131238	1	PPT1	protein_coding	2116	1982	1942	2818	2079	2155
ENSG00000117000	1	RLF	protein_coding	879	785	814	457	735	722
ENSG00000188800	1	TMCO2	protein_coding	0	0	0	0	1	1
ENSG00000084073	1	ZMPSTE24	protein_coding	1472	1290	1354	1335	1574	1550
ENSG00000049089	1	COL9A2	protein_coding	148	125	91	442	447	338
ENSG00000084070	1	SMAP2	protein_coding	930	928	835	623	885	919
ENSG00000187801	1	ZFP69B	protein_coding	212	185	164	85	153	162
ENSG00000187815	1	ZFP69	protein_coding	233	217	230	169	244	208
ENSG00000164002	1	EXO5	protein_coding	300	265	252	168	232	257
ENSG00000117010	1	ZNF684	protein_coding	112	108	100	90	109	103
ENSG00000117016	1	RIMS3	protein_coding	2905	2856	2678	4135	7394	7376
ENSG00000066136	1	NFYC	protein_coding	1064	990	877	707	754	882
ENSG00000117013	1	KCNQ4	protein_coding	34	43	28	29	58	69
ENSG00000179862	1	CITED4	protein_coding	53	54	36	95	82	64
ENSG00000171793	1	CTPS1	protein_coding	2757	2654	2507	963	1640	1564
ENSG00000171790	1	SLFNL1	protein_coding	16	22	10	21	30	14
ENSG00000010803	1	SCMH1	protein_coding	1147	1036	1004	812	1164	1045
ENSG00000204060	1	FOXO6	protein_coding	213	179	148	333	331	342
ENSG00000127129	1	EDN2	protein_coding	7	10	4	20	13	8
ENSG00000127124	1	HIVEP3	protein_coding	281	275	230	156	334	240
ENSG00000284895	1	AC119676.1	protein_coding	0	0	0	0	0	0
ENSG00000044012	1	GUCA2B	protein_coding	0	0	0	0	0	0
ENSG00000197273	1	GUCA2A	protein_coding	0	0	0	0	0	0
ENSG00000198815	1	FOXJ3	protein_coding	1957	1881	1804	1479	1965	1839
ENSG00000177181	1	RIMKLA	protein_coding	1039	983	933	139	439	447
ENSG00000066185	1	ZMYND12	protein_coding	8	21	12	67	42	37
ENSG00000127125	1	PPCS	protein_coding	506	441	465	668	604	557
ENSG00000186409	1	CCDC30	protein_coding	140	152	119	227	263	229
ENSG00000171960	1	PPIH	protein_coding	626	581	649	311	435	419
ENSG00000065978	1	YBX1	protein_coding	15889	15186	13266	8569	13412	12621
ENSG00000164007	1	CLDN19	protein_coding	1	1	1	0	1	0
ENSG00000117385	1	P3H1	protein_coding	1047	1085	843	3542	1809	1414
ENSG00000164008	1	C1orf50	protein_coding	142	116	124	122	176	164
ENSG00000283580	1	AC098484.3	protein_coding	2	1	1	0	2	2
ENSG00000274386	1	TMEM269	protein_coding	31	23	27	27	31	39
ENSG00000177868	1	SVBP	protein_coding	315	261	281	381	429	388
ENSG00000164010	1	ERMAP	protein_coding	232	224	170	195	197	195
ENSG00000164011	1	ZNF691	protein_coding	331	308	255	296	307	352
ENSG00000117394	1	SLC2A1	protein_coding	2557	2714	2267	483	891	866
ENSG00000186973	1	FAM183A	protein_coding	1	0	2	8	6	1
ENSG00000117395	1	EBNA1BP2	protein_coding	2970	3000	2567	1256	1945	1812
ENSG00000243710	1	CFAP57	protein_coding	3	7	4	4	13	7
ENSG00000179178	1	TMEM125	protein_coding	0	0	0	0	0	0
ENSG00000253313	1	C1orf210	protein_coding	0	0	0	0	0	0
ENSG00000066056	1	TIE1	protein_coding	1	0	2	1	0	1
ENSG00000117400	1	MPL	protein_coding	7	0	5	5	1	2
ENSG00000117399	1	CDC20	protein_coding	1508	1500	1411	452	904	705
ENSG00000066322	1	ELOVL1	protein_coding	962	922	792	1101	1023	936
ENSG00000159479	1	MED8	protein_coding	751	689	635	557	582	580
ENSG00000198198	1	SZT2	protein_coding	1836	1816	1427	1022	1559	1475
ENSG00000178922	1	HYI	protein_coding	0	0	0	0	0	0
ENSG00000142949	1	PTPRF	protein_coding	4612	4343	3342	3719	5539	4863
ENSG00000066135	1	KDM4A	protein_coding	781	803	754	535	726	696
ENSG00000284989	1	AL451062.3	protein_coding	0	0	0	0	0	0
ENSG00000126091	1	ST3GAL3	protein_coding	133	145	110	105	97	127
ENSG00000117407	1	ARTN	protein_coding	24	30	22	36	31	29
ENSG00000117408	1	IPO13	protein_coding	1335	1291	1081	997	1219	1121
ENSG00000132768	1	DPH2	protein_coding	2111	2100	1801	888	1136	1065
ENSG00000117410	1	ATP6V0B	protein_coding	2621	2327	2134	2499	2262	2183
ENSG00000117411	1	B4GALT2	protein_coding	2257	2130	1720	1562	1697	1514
ENSG00000159214	1	CCDC24	protein_coding	433	393	319	738	650	654
ENSG00000196517	1	SLC6A9	protein_coding	72	59	60	137	156	153
ENSG00000171872	1	KLF17	protein_coding	0	0	0	1	0	0
ENSG00000283039	1	KLF18	protein_coding	0	0	2	0	0	1
ENSG00000178028	1	DMAP1	protein_coding	1063	1018	832	908	946	1002
ENSG00000117419	1	ERI3	protein_coding	1361	1291	1092	1148	1323	1211
ENSG00000187147	1	RNF220	protein_coding	1549	1614	1396	1442	1516	1432
ENSG00000126106	1	TMEM53	protein_coding	192	186	147	274	228	252
ENSG00000198520	1	ARMH1	protein_coding	84	91	77	295	202	227
ENSG00000142945	1	KIF2C	protein_coding	1916	1872	1870	488	975	805
ENSG00000142937	1	RPS8	protein_coding	14306	13362	12936	11173	13758	13145
ENSG00000142959	1	BEST4	protein_coding	7	9	9	6	9	1
ENSG00000173846	1	PLK3	protein_coding	497	521	400	317	275	283
ENSG00000188396	1	TCTEX1D4	protein_coding	8	6	4	2	2	2
ENSG00000222009	1	BTBD19	protein_coding	175	165	125	213	236	169
ENSG00000117425	1	PTCH2	protein_coding	59	82	64	142	153	158
ENSG00000070785	1	EIF2B3	protein_coding	529	492	469	375	525	528
ENSG00000126107	1	HECTD3	protein_coding	1197	1232	1066	981	1296	1266
ENSG00000126088	1	UROD	protein_coding	1783	1676	1548	1363	1263	1216
ENSG00000162415	1	ZSWIM5	protein_coding	459	498	432	181	288	258
ENSG00000186603	1	HPDL	protein_coding	26	30	21	13	19	24
ENSG00000132781	1	MUTYH	protein_coding	673	594	501	419	567	491
ENSG00000132773	1	TOE1	protein_coding	499	462	479	211	303	333
ENSG00000070759	1	TESK2	protein_coding	77	90	64	115	103	94
ENSG00000280670	1	CCDC163	protein_coding	58	66	58	40	73	63
ENSG00000132763	1	MMACHC	protein_coding	345	313	276	199	252	272
ENSG00000117450	1	PRDX1	protein_coding	4520	4139	4087	4293	5279	5045
ENSG00000117448	1	AKR1A1	protein_coding	1700	1640	1427	2601	2305	2185
ENSG00000132780	1	NASP	protein_coding	8182	7880	7611	4378	6747	6274
ENSG00000159588	1	CCDC17	protein_coding	23	33	21	24	21	34
ENSG00000159592	1	GPBP1L1	protein_coding	1462	1356	1333	1685	1948	1903
ENSG00000159596	1	TMEM69	protein_coding	728	598	600	546	694	607
ENSG00000197429	1	IPP	protein_coding	328	287	253	368	475	439
ENSG00000086015	1	MAST2	protein_coding	2802	2896	2245	3119	3683	3571
ENSG00000117461	1	PIK3R3	protein_coding	1234	1108	1113	577	1060	829
ENSG00000278139	1	AL358075.4	protein_coding	0	0	0	0	0	0
ENSG00000117472	1	TSPAN1	protein_coding	5	5	7	8	4	3
ENSG00000250719	1	P3R3URF	protein_coding	0	0	0	0	0	0
ENSG00000085998	1	POMGNT1	protein_coding	3704	3558	3121	5942	4581	4489
ENSG00000171357	1	LURAP1	protein_coding	32	43	35	34	61	43
ENSG00000085999	1	RAD54L	protein_coding	830	756	685	135	371	332
ENSG00000132128	1	LRRC41	protein_coding	2620	2493	2146	2543	2370	2377
ENSG00000173660	1	UQCRH	protein_coding	3897	3528	3530	2726	3623	3568
ENSG00000117481	1	NSUN4	protein_coding	776	706	659	561	749	661
ENSG00000117480	1	FAAH	protein_coding	381	360	261	289	319	332
ENSG00000197587	1	DMBX1	protein_coding	1	2	1	0	0	1
ENSG00000282881	1	TMEM275	protein_coding	0	0	0	0	0	0
ENSG00000162456	1	KNCN	protein_coding	0	0	0	0	0	0
ENSG00000079277	1	MKNK1	protein_coding	458	452	406	693	829	714
ENSG00000142961	1	MOB3C	protein_coding	249	257	172	379	408	354
ENSG00000123472	1	ATPAF1	protein_coding	1394	1365	1338	1019	1228	1201
ENSG00000186118	1	TEX38	protein_coding	5	6	2	2	7	8
ENSG00000159658	1	EFCAB14	protein_coding	887	759	733	1212	1275	1231
ENSG00000142973	1	CYP4B1	protein_coding	0	0	1	0	0	0
ENSG00000187048	1	CYP4A11	protein_coding	0	0	0	0	0	0
ENSG00000186377	1	CYP4X1	protein_coding	0	0	0	0	0	0
ENSG00000186160	1	CYP4Z1	protein_coding	0	0	0	0	1	0
ENSG00000162365	1	CYP4A22	protein_coding	0	0	0	0	0	2
ENSG00000162366	1	PDZK1IP1	protein_coding	2	2	0	1	0	0
ENSG00000162367	1	TAL1	protein_coding	0	0	0	0	0	0
ENSG00000123473	1	STIL	protein_coding	756	774	764	173	472	417
ENSG00000162368	1	CMPK1	protein_coding	1548	1292	1358	1502	1401	1378
ENSG00000186790	1	FOXE3	protein_coding	1	1	1	0	1	1
ENSG00000186564	1	FOXD2	protein_coding	1	2	2	1	0	3
ENSG00000269113	1	TRABD2B	protein_coding	14	21	12	86	32	10
ENSG00000117834	1	SLC5A9	protein_coding	50	38	39	67	128	103
ENSG00000132122	1	SPATA6	protein_coding	305	292	283	481	519	474
ENSG00000186094	1	AGBL4	protein_coding	21	29	18	22	21	28
ENSG00000162373	1	BEND5	protein_coding	221	186	160	175	206	197
ENSG00000162374	1	ELAVL4	protein_coding	7831	7135	7208	7404	14718	13932
ENSG00000142700	1	DMRTA2	protein_coding	172	143	146	140	161	124
ENSG00000185104	1	FAF1	protein_coding	1455	1392	1383	1130	1335	1385
ENSG00000123080	1	CDKN2C	protein_coding	2463	2309	2060	979	1312	1182
ENSG00000204006	1	C1orf185	protein_coding	0	1	0	0	0	0
ENSG00000123091	1	RNF11	protein_coding	1519	1414	1337	1784	1828	1562
ENSG00000085831	1	TTC39A	protein_coding	389	347	299	312	265	320
ENSG00000085832	1	EPS15	protein_coding	1412	1287	1206	1541	1813	1829
ENSG00000117859	1	OSBPL9	protein_coding	1979	1751	1824	2468	2815	2636
ENSG00000078618	1	NRDC	protein_coding	3469	3225	3061	2971	3618	3538
ENSG00000169213	1	RAB3B	protein_coding	522	468	444	1234	1608	1484
ENSG00000117862	1	TXNDC12	protein_coding	362	346	310	484	394	306
ENSG00000285839	1	AL445685.3	protein_coding	0	0	0	0	0	0
ENSG00000198841	1	KTI12	protein_coding	95	88	74	71	75	86
ENSG00000134717	1	BTF3L4	protein_coding	1504	1222	1454	922	1369	1239
ENSG00000157077	1	ZFYVE9	protein_coding	760	713	708	514	691	707
ENSG00000154222	1	CC2D1B	protein_coding	1081	1082	921	871	1081	1031
ENSG00000085840	1	ORC1	protein_coding	545	502	479	120	283	269
ENSG00000134748	1	PRPF38A	protein_coding	1832	1753	1665	1126	1544	1518
ENSG00000134744	1	TUT4	protein_coding	1769	1689	1619	1157	1792	1701
ENSG00000116157	1	GPX7	protein_coding	391	347	298	646	415	358
ENSG00000182183	1	SHISAL2A	protein_coding	0	3	1	1	1	1
ENSG00000162377	1	COA7	protein_coding	1076	976	887	600	945	981
ENSG00000162378	1	ZYG11B	protein_coding	1176	1075	1110	861	1199	1040
ENSG00000203995	1	ZYG11A	protein_coding	179	183	176	66	179	169
ENSG00000121310	1	ECHDC2	protein_coding	114	134	131	62	144	123
ENSG00000116171	1	SCP2	protein_coding	1073	985	1047	1261	1236	1182
ENSG00000174348	1	PODN	protein_coding	7	6	1	52	43	24
ENSG00000162383	1	SLC1A7	protein_coding	0	0	0	3	1	1
ENSG00000157184	1	CPT2	protein_coding	425	459	394	566	609	568
ENSG00000162384	1	CZIB	protein_coding	822	797	708	822	978	938
ENSG00000162385	1	MAGOH	protein_coding	944	838	842	774	796	788
ENSG00000157193	1	LRP8	protein_coding	1894	1789	1661	775	1854	1779
ENSG00000143006	1	DMRTB1	protein_coding	0	1	0	0	0	0
ENSG00000174332	1	GLIS1	protein_coding	0	1	4	6	28	20
ENSG00000058804	1	NDC1	protein_coding	1974	1662	1854	814	1229	1168
ENSG00000058799	1	YIPF1	protein_coding	566	512	507	793	792	847
ENSG00000211452	1	DIO1	protein_coding	8	4	2	2	0	1
ENSG00000081870	1	HSPB11	protein_coding	678	581	590	520	623	624
ENSG00000116212	1	LRRC42	protein_coding	844	833	725	965	1163	1100
ENSG00000203985	1	LDLRAD1	protein_coding	0	0	0	0	0	0
ENSG00000116209	1	TMEM59	protein_coding	2289	2011	1942	5450	2983	2692
ENSG00000116205	1	TCEANC2	protein_coding	754	673	635	543	681	696
ENSG00000256407	1	AL357673.1	protein_coding	0	1	1	1	1	1
ENSG00000157211	1	CDCP2	protein_coding	0	0	0	0	0	0
ENSG00000215883	1	CYB5RL	protein_coding	488	449	408	240	384	345
ENSG00000116221	1	MRPL37	protein_coding	1670	1584	1433	986	1380	1308
ENSG00000157216	1	SSBP3	protein_coding	2631	2700	2362	1265	1739	1594
ENSG00000162390	1	ACOT11	protein_coding	256	252	174	219	404	323
ENSG00000162391	1	FAM151A	protein_coding	12	24	16	20	25	26
ENSG00000184313	1	MROH7	protein_coding	9	14	5	77	82	75
ENSG00000271723	1	MROH7-TTC4	protein_coding	3	0	0	12	6	4
ENSG00000243725	1	TTC4	protein_coding	130	134	101	105	125	117
ENSG00000162396	1	PARS2	protein_coding	145	146	123	149	185	171
ENSG00000006555	1	TTC22	protein_coding	0	0	0	2	0	0
ENSG00000162398	1	LEXM	protein_coding	0	0	0	0	0	0
ENSG00000116133	1	DHCR24	protein_coding	2071	2092	1835	2635	4229	4350
ENSG00000143001	1	TMEM61	protein_coding	1	0	0	2	1	0
ENSG00000162399	1	BSND	protein_coding	0	0	0	0	0	1
